#,Timestamp,IBI,GT STRESS,LOOSENESS,REMOVED,MOBILITY,REMOVED
1,1587627420000,770.4602941176471,1,5730.430042630896,0,0.5416479701144888,0
2,1587627360000,795.5764705882353,1,13397.137504795459,0,0.4986921027762534,0
3,1587627300000,797.0519262981575,1,12390.10600444934,0,0.9682095383878712,0
4,1587627240000,802.9966044142615,1,43866.69654088498,0,1.0192692876836944,0
5,1587627180000,771.4771573604061,1,4655.210787220184,0,0.15514407249646953,0
6,1587627120000,833.5896147403685,1,119977.45035532807,0,1.6479074268855507,1
7,1587627060000,753.4212765957446,1,226423.56702471687,1,0.8718398079096922,0
8,1587632340000,788.7954285714286,1,15932.18619964936,0,0.430138103645334,0
9,1587632280000,782.3503401360545,1,48312.805064901855,0,0.7372136381838267,0
10,1587632220000,820.143686502177,1,80740.2175388721,0,0.9734354094182417,0
11,1587632160000,895.2034482758621,1,64251.67002754068,0,1.1113595236837428,0
12,1587632100000,783.3118401206636,1,34851.48465038155,0,0.4599777467809381,0
13,1587632040000,843.1067125645438,1,23067.581208200125,0,0.7493774825556572,0
14,1587631980000,748.5530821917808,1,9256.237274142415,0,0.35453766515037743,0
15,1587631920000,805.6303972366148,1,16195.744199811474,0,1.2162515504186926,1
16,1587631860000,780.494042163153,1,45841.62733101834,0,0.7029624988186053,0
17,1587631800000,720.4957805907173,1,29066.404074055714,0,0.6657237171237738,0
18,1587631740000,774.9338983050848,1,17237.148205894373,0,0.8885461059350281,0
19,1587631680000,765.4206081081081,1,2988.046259872729,0,0.10461143890252207,0
20,1587631620000,779.076124567474,1,11779.160775803679,0,0.21024036596500084,0
21,1587631560000,810.11230388109,1,24665.858595163765,0,0.4084425271637455,0
22,1587631500000,840.1239388794567,1,11187.99183030654,0,0.529544263461976,0
23,1587631440000,797.8717948717949,1,92900.93474163962,0,0.4829739978916825,0
24,1587631380000,785.1078270388615,1,17885.728898433903,0,1.3663776356491324,0
25,1587631320000,827.3662674650699,1,101560.73718228248,0,0.7778380396749188,0
26,1587631260000,797.2076433121019,1,8159.326994663543,0,0.23316636567758386,0
27,1587631200000,752.4974789915966,1,101852.39061351534,0,0.5331066426723173,0
28,1587631140000,772.3534602879703,1,11880.883890651898,0,0.18840777770508235,0
29,1587631080000,789.6072041166381,1,63013.863225011206,0,0.46172016974320346,0
30,1587631020000,831.7392739273928,1,123992.86618526203,1,0.5701840772283353,0
31,1587630960000,729.2325174825174,1,61558.69625928064,0,2.405279834785496,0
32,1587630900000,771.159793814433,1,4120.038394370975,0,0.10665591475394415,0
33,1587630840000,847.1005025125628,1,21578.418618668165,0,0.07274542809426437,0
34,1587630780000,806.405,1,22854.713727265254,0,0.1468086563365141,0
