#,Timestamp,IBI,GT STRESS,LOOSENESS,REMOVED,MOBILITY,REMOVED
1,1587619890000,528.7037037037037,1,718379.3719666222,1,3.0997956175274077,1
2,1587619830000,445.765,1,785.1992512665171,0,0.20981766318616316,0
3,1587619770000,572.0738341968912,1,930.3182070898654,0,0.2015946371041396,0
4,1587619710000,558.8288590604027,1,1517.9480748208289,0,0.20758393599262892,0
5,1587635820000,1106.855421686747,0,30620.717072966185,0,0.16371979017472374,0
6,1587635760000,1062.7605734767026,0,65582.96043655301,0,0.5355642234876257,0
7,1587635700000,942.5422222222222,0,58463.76018497976,0,0.32234277082658014,0
8,1587635640000,960.4836501901141,0,12337.121243038528,0,0.10113236257856345,0
9,1587635580000,985.1421143847487,0,18884.83629977092,0,0.11490337719400091,0
10,1587635520000,993.2832494608195,0,11554.918090407147,0,0.3466298417675195,0
11,1587635460000,1071.0910746812385,0,32120.42977718004,0,0.4283851202003608,0
12,1587635400000,1044.155,0,5666.942590083533,0,0.050518322180420946,0
13,1587635340000,909.1392405063291,0,10522.843576909703,0,0.07015701061202864,0
14,1587635280000,1124.7808695652175,0,9516.520802372062,0,0.07300532422157432,0
15,1587635220000,941.8597516435354,0,35953.385478796656,0,0.045372047290205095,0
16,1587635160000,971.2737226277372,0,24667.384035848892,0,0.16536916581056013,0
17,1587635100000,942.3402777777778,0,22594.61069560457,0,0.1679381136635294,0
18,1587635040000,890.8174904942965,0,34695.28335965539,0,0.41102163719643087,0
19,1587634980000,1100.7100917431192,0,13530.742216114255,0,0.1147284291935101,0
20,1587634920000,1037.0696864111499,0,16263.416238415888,0,0.1252288865304752,0
21,1587634860000,1036.8742857142856,0,24509.212200387192,0,0.19077077132549522,0
22,1587634800000,1013.1527272727272,0,28215.522993040147,0,0.38423565772749624,0
23,1587634740000,999.4956521739131,0,12148.325194280033,0,0.46128012138383223,0
24,1587634680000,1004.3721374045801,0,16394.16803622427,0,0.21099695768461135,0
25,1587634620000,938.0603290676416,0,13940.38385275651,0,0.471581456350672,0
26,1587634560000,1020.8730434782609,0,22694.06743376077,0,0.5949383021333319,0
27,1587634500000,1076.4526112185686,0,13832.052643246903,0,0.2882396220647437,0
28,1587634440000,1075.584175084175,0,16407.00672538036,0,0.42407151004753046,0
29,1587634380000,1089.2709030100334,0,16846.395749125244,0,0.24310411768722023,0
30,1587634320000,1020.460370994941,0,11004.535466982568,0,0.3372200714713834,0
31,1587634260000,1006.996632996633,0,17126.868024939064,0,0.19580373890273894,0
32,1587634200000,996.071906354515,0,12382.823227086195,0,0.08220658340016519,0
33,1587634140000,982.2141652613828,0,12149.882266026138,0,0.15478659586730695,0
34,1587634080000,1037.4463087248323,0,13233.070475560366,0,0.11417361927271537,0
35,1587634020000,1009.0467605633803,0,16039.076060080635,0,0.09072975578495623,0
36,1587633960000,931.9660606060606,0,6670.448708864001,0,0.08888583394229026,0
37,1587633900000,841.3322147651006,0,32368.47678345016,0,0.3529512853155646,0
38,1587633840000,934.7973199329983,0,45104.87707056488,0,0.8061413415599309,0
39,1587633780000,959.1235728676965,0,40088.24689860499,0,0.27906954048872523,0
40,1587633720000,723.9647651006711,0,29882.709243536734,0,0.6438977299074191,0
41,1587633660000,880.536013400335,0,16440.916386491994,0,0.3703072790554657,0
42,1587633600000,907.5808080808081,0,35697.66210826532,0,0.9614878211256545,0
43,1587633540000,971.7961335676625,0,36303.00128803629,0,0.34348382176987746,0
44,1587633480000,850.071906354515,0,46158.326650294606,0,0.46394099488337026,0
45,1587633420000,1000.5632377740303,0,51493.42529893651,0,0.33672767293285005,0
46,1587633360000,905.052276559865,0,16710.531840800766,0,0.36614810461457786,0
47,1587633300000,875.3132118451025,0,42495.8360876323,0,0.2930848890902378,0
48,1587633240000,881.0281517747858,0,39053.5836645248,0,0.26623589368072453,0
49,1587633180000,754.7529610829104,0,54947.67477109001,0,0.31524955302048874,0
50,1587633120000,774.304347826087,0,23753.83634884977,0,0.29978811321866905,0
51,1587633060000,859.5067567567568,0,26116.419486151306,0,0.27434681171646075,0
52,1587633000000,820.6717171717172,0,58151.47235725337,0,0.5587109516495339,0
53,1587632940000,802.9145728643216,0,29475.97226776594,0,0.5835058298183122,0
54,1587632880000,910.0827702702703,0,33838.37513028391,0,0.36379159599409605,0
55,1587632820000,887.7613445378151,0,25774.23396529357,0,0.31904137417970196,0
56,1587632760000,912.8693467336683,0,25561.066005168454,0,0.5694005259579265,0
57,1587632700000,851.6452702702703,0,37292.28649195671,0,0.6664529671674265,0
58,1587632640000,750.9966386554622,0,23790.840129100005,0,0.35597587754667653,0
59,1587632580000,771.3411371237459,0,36454.68468973365,0,0.36833702497476206,0
60,1587632520000,880.6942567567568,0,21071.10903287288,0,0.38730059911293496,0
61,1587632460000,806.6493288590603,0,22965.444176709785,0,0.33066384482541633,0
62,1587632400000,892.9565217391304,0,34735.13601481454,0,0.5350743256847782,0
63,1587734422000,777.4824654622741,1,59488.123443507284,0,0.6262541881542619,0
64,1587734362000,757.695652173913,1,108561.92564966874,1,1.5778600135702352,0
65,1587734302000,824.4620573355818,1,68406.07360053818,0,0.5279931624492195,0
66,1587734242000,795.1182432432432,1,33527.42341029324,0,0.6104653092351924,0
67,1587734182000,781.3249581239531,1,177266.7499666837,1,0.6806705888862549,0
68,1587734122000,728.8386206896552,1,141048.5738492294,1,1.7055150265349852,0
69,1587734062000,663.0478723404256,1,179242.4667041293,1,3.423116059145469,1
70,1587734002000,678.0016694490818,1,66039.96107544527,0,4.9337255144540615,1
71,1587733942000,907.7899543378995,1,41756.33355097852,0,3.9873732693169988,1
72,1587733882000,842.4510135135135,1,16743.15589871651,0,0.6438900685898635,0
73,1587733822000,855.5436241610738,1,79246.72107964213,0,0.4521618334220583,0
74,1587733762000,861.0723905723905,1,48473.16171681988,0,0.60123542908065,0
75,1587733702000,852.4898305084746,1,19259.0979995429,0,0.26760669347070026,0
76,1587733642000,838.6555183946489,1,72605.92952216277,0,0.5811126871513965,0
77,1587733582000,848.2474747474747,1,33132.46342725448,0,0.9224205284058415,0
78,1587733522000,849.7428087986464,1,20033.754890398875,0,0.4666406722777488,0
79,1587733462000,905.8729096989966,1,36556.45311375282,0,0.759923017911439,0
80,1587733402000,864.5456081081081,1,75537.79631545466,0,1.3085064887838276,0
81,1587733342000,872.4054054054054,1,46622.45022579063,0,0.9204409365646651,0
82,1587733282000,840.2964824120603,1,49152.45351485757,0,1.0168678924242203,0
83,1587733222000,849.0994940978078,1,39864.77526222164,0,0.846364559448455,0
84,1587733162000,881.9712351945855,1,23402.584641490892,0,0.053501494811144544,0
85,1587733102000,920.035175879397,1,22202.63730888356,0,0.06664379373908445,0
86,1587733042000,883.6936026936027,1,15950.02885530301,0,0.0433283641194393,0
87,1587732982000,935.4780405405405,1,17278.803361890084,0,0.05529579293585656,0
88,1587732922000,877.5242881072027,1,67394.0209545082,0,0.08544069080904038,0
89,1587732862000,887.6290050590219,1,76048.49557656712,0,0.253562000968978,0
90,1587732802000,929.2753036437247,1,10880.950190671567,0,0.0478321803439938,0
91,1587732742000,920.4030100334448,1,10345.261320593367,0,0.04656427801876326,0
92,1587732682000,835.8836424957841,1,22511.731021481384,0,0.05034237197664906,0
93,1587737590000,889.6830265848671,1,165835.85201280226,1,0.5256457289786644,0
94,1587737530000,887.2838589981448,1,25281.382183969206,0,0.6565232040907824,0
95,1587737470000,892.6474576271187,1,32547.013791202255,0,0.38772990526748297,0
96,1587737410000,892.9895506792059,1,57711.100025612875,0,0.3196984046495653,0
97,1587737350000,858.5193277310924,1,81817.82105544716,0,1.4365889057299703,0
98,1587737290000,863.7550675675676,1,57269.924338314995,0,0.7527315844771124,0
99,1587737230000,789.6090604026846,1,61264.16721399208,0,0.8549746140016564,0
100,1587737170000,895.5596638655462,1,218620.31651400423,1,1.3351584419994256,0
101,1587737110000,924.7618243243244,1,51679.85652725805,0,0.37850459372537015,0
102,1587737050000,885.6504201680672,1,63215.33792689592,0,0.6782920619665161,0
103,1587736990000,901.5687919463087,1,38306.78628484678,0,0.9573275490518688,0
104,1587736930000,915.6216216216217,1,45002.41580369863,0,0.4938506333042814,0
105,1587736870000,813.5983193277311,1,112187.405364176,1,0.5696173858443444,0
106,1587736810000,829.2684563758389,1,126959.66381355644,1,0.9691635901357415,0
107,1587736750000,853.0525846702317,1,13442.72204027435,0,1.0296466351585594,0
108,1587736690000,874.10027100271,1,147679.54265442505,1,0.9563716361435759,0
109,1587736630000,754.0872483221476,1,112716.23255806786,1,1.8764694152299761,0
110,1587736570000,830.9255499153976,1,57154.1771648305,0,1.3615316222185416,0
111,1587736510000,820.5352348993289,1,19703.379241885512,0,0.903734381008621,0
112,1587736450000,762.5915966386555,1,46875.92916381775,0,1.3488129317435347,0
113,1587736390000,742.8783783783783,1,79284.517355525,0,2.0463776102714726,0
114,1587736330000,721.6,1,95840.89495283317,0,1.954290704532779,0
115,1587736270000,683.8302521008403,1,65165.44919653717,0,1.9095053048761308,0
116,1587736210000,644.8301435406698,1,68235.6265107047,0,1.9260732293121308,0
117,1587736150000,796.4989898989899,1,186024.60100227012,1,2.3346040535989103,1
118,1587736090000,823.3484848484849,1,105016.04186367226,1,1.577940505306195,0
119,1587736030000,682.0103492884864,1,74315.07668140798,0,2.1999539311307963,1
120,1587735970000,755.6059933407325,1,67707.03711670094,0,2.542599588497357,0
121,1587735910000,888.0016806722689,1,38509.565140833925,0,0.7021633616646392,0
122,1587804998000,687.8076923076923,1,106351.76453324336,1,3.3204090706625045,1
123,1587804938000,715.9366666666666,1,102872.49684912182,1,2.934082803467622,0
124,1587804878000,685.0956375838927,1,37874.91075839944,0,3.5063517909083846,1
125,1587804818000,688.8845500848896,1,84811.22559433937,0,1.825593617511536,0
126,1587804758000,824.389544688027,1,27051.127371891875,0,0.7484499003996827,0
127,1587804698000,895.2431243124313,1,17273.00993633653,0,0.2271078239904918,0
128,1587804638000,909.1171477079796,1,17190.0787976111,0,0.19819541527579637,0
129,1587804578000,892.4121621621622,1,9122.028684567398,0,0.23318567902802598,0
130,1587804518000,910.8630017452007,1,20227.19337714902,0,0.2047608764079368,0
131,1587804458000,888.6615646258504,1,17886.774234188957,0,0.2055471316264932,0
132,1587804398000,836.543771043771,1,44601.19630187405,0,0.1866310873744866,0
133,1587804338000,841.6486486486486,1,18802.715486847148,0,0.21436008585063737,0
134,1587804278000,853.5860306643953,1,37804.35859725825,0,0.5046182717819335,0
135,1587804218000,893.040404040404,1,18432.96250861128,0,0.5929497102210933,0
136,1587804158000,901.4372881355932,1,20229.610361433228,0,0.7816975458748634,0
137,1587804098000,849.346349745331,1,28541.976219035903,0,0.8355005164501638,0
138,1587804038000,814.4283305227656,1,27415.19924290899,0,1.0080430413548505,0
139,1587803978000,824.9187817258884,1,19839.305655933094,0,1.0478237998632964,0
140,1587803918000,863.0986394557823,1,67242.55710673315,0,0.7204501165955959,0
141,1587803858000,889.2310286677908,1,51804.77652836895,0,1.2295918895635014,0
142,1587803798000,832.7817258883249,1,27013.619873661923,0,0.5756138574819193,0
143,1587803738000,798.2784380305603,1,35684.851146709494,0,0.5152207927475326,0
144,1587803678000,864.8684654300168,1,28568.373690675613,0,0.5396403786354589,0
145,1587803618000,888.4983108108108,1,21627.674332527204,0,0.5885574501270351,0
146,1587803558000,819.5898305084746,1,48882.22890608533,0,1.7519965662428956,0
147,1587803498000,816.123102866779,1,45171.59563401061,0,1.323146217535527,0
148,1587803438000,868.6819221967963,1,39526.33271068188,0,0.26485682680518036,0
149,1587803378000,833.0681431005111,1,13241.390052598872,0,0.08646589247956782,0
150,1587803318000,853.1787521079258,1,37043.21188231229,0,0.4215579953113003,0
151,1587803258000,806.6864406779661,1,27762.954626079383,0,0.6618567733762232,0
152,1587808740000,948.4043624161073,1,36305.51314763793,0,0.16149744584292358,0
153,1587808680000,993.7453310696095,1,36138.40562677954,0,0.3513474563227678,0
154,1587808620000,925.0,1,38645.13205110326,0,0.6939969968948906,0
155,1587808560000,924.1563025210085,1,21553.40730245223,0,0.13286934575193343,0
156,1587808500000,886.0051020408164,1,36940.40316333456,0,0.21739609993563389,0
157,1587808440000,957.4676870748299,1,26651.183269503046,0,0.20105582975246586,0
