#,Timestamp,IBI,GT STRESS,LOOSENESS,REMOVED,MOBILITY,REMOVED
1,1587619860000,855.1289782244556,1,38049.06755075211,0,0.9608526250887751,0
2,1587619800000,694.3973451327433,1,8045.614691048692,0,0.252074337926952,0
3,1587632340000,907.7684824902724,1,54996.0005665528,0,0.30030100409607724,0
4,1587632280000,778.444887118194,1,17675.451689125977,0,0.26669675175530305,0
5,1587632220000,830.2612504978097,1,27385.43602008085,0,0.5203019689753718,0
6,1587632160000,861.541893115942,1,45803.74739885961,0,0.6373573610839423,0
7,1587632100000,846.4940778341794,1,38962.46163203412,0,0.3438847875207069,0
8,1587632040000,890.7873070325901,1,37219.63635807704,0,0.45700925174634904,0
9,1587631980000,889.3955857385399,1,11016.60700116219,0,0.2139986492595834,0
10,1587631920000,869.4991511035654,1,33017.57251611539,0,0.3336251773119298,0
11,1587631860000,900.4095563139932,1,39200.58708309774,0,0.2876476496167149,0
12,1587631800000,795.7738095238095,1,5110.30336566604,0,0.11975968234321292,0
13,1587631740000,818.2909330985915,1,54713.05821565062,0,0.3830580880823521,0
14,1587631680000,950.0069002123142,1,33044.85136934143,0,0.20913133000748288,0
15,1587631620000,941.1202003338898,1,14793.630203847702,0,0.11214737452203674,0
16,1587631560000,970.8727775582773,1,52762.74342908883,0,0.1607370536068277,0
17,1587631500000,964.1964956195244,1,35440.93199239051,0,0.251733545624047,0
18,1587631440000,985.0236886632825,1,54482.57934031625,0,0.5079875360201126,0
19,1587631380000,952.9949748743719,1,15450.788727295434,0,0.7182507297723044,0
20,1587631320000,918.0068143100511,1,32140.314951755532,0,0.5323775033294678,0
21,1587631260000,883.2554991539763,1,40726.79465954128,0,0.8761995597968684,0
22,1587631200000,661.7738693467337,1,20974.240787653194,0,2.6019574604998215,1
23,1587631140000,726.4095563139932,1,46601.31567323933,0,2.7211272036299468,1
24,1587631080000,840.2064468503937,1,52731.5015024935,0,0.5193441245375587,0
25,1587631020000,931.3204697986578,1,31696.656946943673,0,0.8916532715848994,0
26,1587630960000,937.5714285714286,1,22923.373231896472,0,0.45701669634005243,0
27,1587630900000,825.2796610169491,1,48031.294405721135,0,0.9002950524157708,0
28,1587630840000,823.4295302013422,1,38452.58384230194,0,3.230182660572139,1
29,1587630780000,776.0068143100511,1,10651.806746712195,0,0.2757808496988423,0
30,1587630720000,866.8964346349745,1,31554.439427280897,0,0.35248575151402894,0
31,1587630660000,848.5150501672241,1,18013.591557902902,0,0.33875890824717136,0
32,1587630600000,951.4319620253165,1,16619.711472627285,0,0.4070056246254441,0
33,1587635940000,912.5932203389831,1,17028.079322482783,0,0.23093922830889949,0
34,1587635880000,903.1765704584041,1,11410.092568618633,0,0.1224275851172204,0
35,1587635820000,838.5265866209262,1,22175.9900630296,0,0.1474844388886459,0
36,1587635760000,886.03066439523,1,18636.833850655614,0,0.14006537153521506,0
37,1587635700000,918.0492359932089,1,23039.48639463793,0,0.4586527731847014,0
38,1587635640000,951.0844827586207,1,20441.79509903976,0,0.8674598170326376,0
39,1587635580000,933.4423728813559,1,24355.33842495732,0,0.5508318642778331,0
40,1587635520000,932.5871404399323,1,13901.45429860594,0,0.2982896877717889,0
41,1587635460000,890.6213235294117,1,11623.490933043018,0,0.058837364514925994,0
42,1587635400000,884.692118226601,1,28857.216621593634,0,0.21897722301795694,0
43,1587635340000,880.0124499777679,1,17065.236651072046,0,0.12509220232023516,0
44,1587635280000,934.514400921659,1,79274.60048861936,0,0.2514379743676717,0
45,1587635220000,950.3644067796611,1,20603.824092304407,0,0.39831662599017204,0
46,1587635160000,876.7191674433054,1,61936.06681736798,0,0.5463717639593785,0
47,1587635100000,978.7667238421956,1,10297.552585940977,0,0.3036455634563571,0
48,1587635040000,918.9747474747475,1,11511.995293499702,0,0.25406912114382624,0
49,1587634980000,838.2618181818182,1,87454.22108232885,0,0.5555080059988787,0
50,1587634920000,1066.4267605633802,1,48187.48302450905,0,0.22191468706635545,0
51,1587634860000,967.8040885860306,1,42163.212001530905,0,0.7956444622455862,0
52,1587634800000,924.5641891891892,1,29079.17974849984,0,0.7147819373498229,0
53,1587634740000,911.5034246575342,1,27509.787772119864,0,0.6201002309977189,0
54,1587634680000,854.4078498293516,1,21460.326758110255,0,0.33620015268137265,0
55,1587634620000,897.018115942029,1,41941.79199392966,0,0.6775811796039256,0
56,1587634560000,893.6619418851878,1,9023.241058228932,0,0.1081269189790246,0
57,1587634500000,914.3891264508247,1,23407.337522694772,0,0.23781144869493048,0
58,1587634440000,985.0270880361173,1,16197.829338467645,0,0.34537046543186184,0
59,1587634380000,910.0800744878957,1,14944.31812653625,0,0.17234023339545557,0
60,1587634320000,913.0986328125,1,16947.33680604474,0,0.35497538665204154,0
61,1587634260000,919.0031383737518,1,22633.05299356371,0,0.3147519854317151,0
62,1587634200000,896.1509433962265,1,54296.267588510105,0,1.1714825443433636,0
63,1587639540000,779.0831918505942,0,7236.860071742431,0,0.7257518086272375,0
64,1587639480000,822.7005076142132,0,8772.007576804624,0,0.8462741381590834,0
65,1587639420000,896.0308219178082,0,214741.2513373448,1,0.7532981118481659,0
66,1587639360000,823.1462585034013,0,136820.45804510906,0,0.7643256132800768,0
67,1587639300000,906.7952622673434,0,95798.53853751662,0,0.7877689741086887,0
68,1587639240000,924.3413566739606,0,91892.92120396026,0,0.8652998970980307,0
69,1587639180000,926.341726618705,0,59502.06083096409,0,1.3555774493313857,0
70,1587639120000,877.4016949152542,0,96279.74883964863,0,1.615120941787425,0
71,1587639060000,966.6215753424658,0,18289.897376295638,0,0.2709796958393334,0
72,1587639000000,902.5511945392492,0,42958.539602988574,0,0.2949629141996191,0
73,1587638940000,787.1099830795263,0,83918.50898325747,0,2.417605438172161,1
74,1587638880000,602.213058419244,0,43405.653079214884,0,3.379018470717437,1
75,1587638820000,659.7952218430034,0,56431.16875999046,0,3.3203698774995183,1
76,1587638760000,865.30220713073,0,92819.48057699818,0,1.6660679857102665,0
77,1587638700000,896.0273504273505,0,32419.975334648156,0,0.966851151204652,0
78,1587638640000,722.100169779287,0,78904.75771045119,0,2.4196828245636475,1
79,1587638580000,736.7945670628184,0,51680.39868988357,0,3.424640225146716,1
80,1587638520000,817.2260273972603,0,65127.628540631005,0,2.9903335424211144,1
81,1587638460000,886.8913412563667,0,50237.52180557897,0,1.7972384907202343,0
82,1587638400000,790.0542372881356,0,63827.21997617226,0,2.9648167424646683,1
83,1587638340000,958.8745704467354,0,34346.100716053465,0,1.3601980590473577,0
84,1587638280000,888.1006600660066,0,37802.19502915979,0,0.8435490740342266,0
85,1587638220000,786.1103678929766,0,58959.794617927764,0,2.7500662734521577,1
86,1587638160000,793.652754590985,0,48038.44933113217,0,4.334402402043728,1
87,1587638100000,845.095,0,55772.866893973165,0,1.6916028275029096,0
88,1587638040000,862.7394366197183,0,33948.47931572728,0,2.419591486700146,1
89,1587637980000,919.7521367521367,0,62086.64749842367,0,0.7428962825063251,0
90,1587637920000,834.8163265306123,0,36135.37093076021,0,0.2989304937329118,0
91,1587637860000,820.2576271186441,0,29777.061074117104,0,0.3009914636376225,0
92,1587637800000,845.193493150685,0,23121.964643071486,0,0.36300094009382544,0
93,1587643140000,949.1593662628145,0,27518.51147448582,0,0.2712518598852674,0
94,1587643080000,775.974533106961,0,23996.7399580008,0,0.22650662666085472,0
95,1587643020000,812.9300341296928,0,41755.52895100843,0,1.1818295137020336,0
96,1587642960000,846.9349710982659,0,28833.239977421556,0,1.2072037177546535,0
97,1587642900000,962.2529510961214,0,39330.046630615536,0,0.7259303185235998,0
98,1587642840000,851.2711571675302,0,19998.996751329378,0,0.5621515488674823,0
99,1587642780000,874.0680272108843,0,15878.790375989462,0,1.4034442651607557,0
100,1587642720000,834.912457912458,0,11429.796638455688,0,0.7169131142632194,0
101,1587642660000,919.201724137931,0,11177.254156930943,0,0.4631540064842597,0
102,1587642600000,945.3952299829642,0,19778.271810457452,0,0.5382247864628167,0
103,1587642540000,857.8868243243244,0,6880.0228822846275,0,0.40821995821467194,0
104,1587642480000,872.7204116638079,0,11904.419596071202,0,0.4830662683891595,0
105,1587642420000,793.9199318568994,0,14233.232723970581,0,0.8470699089327108,0
106,1587642360000,793.5508474576271,0,26042.170748738376,0,0.9995986767044962,0
107,1587642300000,832.3872633390706,0,33498.60187258815,0,0.35002537962502167,0
108,1587642240000,843.9456706281834,0,49149.57207401308,0,0.547062367264541,0
109,1587642180000,836.7140439932318,0,46802.176710231295,0,0.4750769501048307,0
110,1587642120000,1019.8883161512027,0,35072.53249357256,0,1.118392037498764,0
111,1587642060000,879.9148211243612,0,11876.547310090158,0,0.6930639395233813,0
112,1587642000000,785.2601351351351,0,8875.0555249959,0,0.2566057998243982,0
113,1587641940000,880.8123924268502,0,21923.02532441569,0,1.0190767184762317,0
114,1587641880000,795.5051194539249,0,12798.658165681676,0,0.3755313736522033,0
115,1587641820000,790.3993231810491,0,21949.42565511926,0,0.5176533589339866,0
116,1587641760000,909.5675213675214,0,25443.113183331076,0,0.5971898220688295,0
117,1587641700000,901.7303754266212,0,17060.40857794163,0,0.9155388222140647,0
118,1587641640000,921.4787775891341,0,18834.5219887476,0,0.9719907812708829,0
119,1587641580000,744.2388316151203,0,32083.272107117267,0,1.1513764440352032,0
120,1587641520000,784.3693045563549,0,16839.088597714206,0,1.8563999019346653,0
121,1587641460000,696.4929824561403,0,43627.56854338173,0,4.8976963018678425,1
122,1587641400000,513.409948542024,0,35481.71994677458,0,3.7464655396132165,1
123,1587646740000,561.3111111111111,0,49901.18724914802,0,3.368573873406318,1
124,1587646680000,559.8522920203735,0,16273.443977105097,0,3.4047820339252457,1
125,1587646620000,520.3938356164383,0,42965.88042559997,0,3.808317232681794,1
126,1587646560000,536.5170068027211,0,62909.02762377494,0,4.28743688190758,1
127,1587646500000,526.4746621621622,0,41367.80060517734,0,3.738616007623279,1
128,1587646440000,609.9520547945206,0,50292.830289034115,0,4.434788978256978,1
129,1587646380000,528.6218057921635,0,37367.31988110609,0,3.921870839367877,1
130,1587646320000,611.4239316239316,0,74337.09928697978,0,3.8222832149413275,1
131,1587646260000,682.7969018932874,0,45601.45384540269,0,2.9031951994834686,1
132,1587646200000,658.2006802721088,0,68496.45709229764,0,4.116490245552661,0
133,1587646140000,821.2013536379019,0,82867.15883829944,0,2.3275767466908106,1
134,1587646080000,752.3694158075601,0,61915.01545286531,0,0.2070202081047565,0
135,1587646020000,787.9658703071673,0,99268.0366073161,0,0.3729265851212216,0
136,1587645960000,824.6598984771574,0,32734.636699544502,0,1.0317686105139772,0
137,1587645900000,674.2893835616438,0,42752.53160208013,0,1.3710739324948176,0
138,1587645840000,784.3145299145299,0,65979.43567547407,0,1.438672304491025,0
139,1587645780000,802.6237288135593,0,20691.78295295007,0,0.13096961814102223,0
140,1587645720000,752.1780821917808,0,26769.3697186687,0,0.21431674456912578,0
141,1587645660000,830.7266553480475,0,53347.03747599042,0,0.7958531254046108,0
142,1587645600000,785.984771573604,0,59369.08844150289,0,1.0199832819237522,0
143,1587645540000,936.479381443299,0,25586.631772272558,0,1.4877417708281542,0
144,1587645480000,855.0136286201022,0,163072.95017139384,1,1.4334672030450204,0
145,1587645420000,762.6186440677966,0,53529.9386384859,0,0.7293357590797651,0
146,1587645360000,778.1646655231561,0,20928.090759869046,0,1.3817161300911085,0
147,1587645300000,762.2690265486725,0,49172.498949574205,0,2.17802740344043,0
148,1587645240000,746.9695431472081,0,38970.72743371285,0,0.7215144809164777,0
149,1587645180000,783.9742268041238,0,59764.533302236334,0,1.5217200848798182,0
150,1587645120000,777.7397959183673,0,61353.97420981109,0,1.4371433977091304,0
151,1587645060000,846.7648054145516,0,44314.95530329724,0,0.8728628550123531,0
152,1587645000000,761.9863247863248,0,36387.58852588948,0,2.057430330279402,0
153,1587686340000,540.8924369747899,1,55785.46518723524,0,0.7995111312184254,0
154,1587686280000,596.9121621621622,1,39735.19642027023,0,1.2182077115561167,0
155,1587686220000,609.1180438448566,1,72362.73649434229,0,3.8600900298757566,1
156,1587686160000,616.4023569023569,1,94401.74841923127,0,4.884366430804687,1
157,1587686100000,605.2962962962963,1,88381.87650559892,0,2.92091831614945,1
158,1587686040000,646.876897133221,1,53873.92460974719,0,1.1959167769504078,0
159,1587685980000,707.3422818791946,1,61010.715723558904,0,2.6133749431968,0
160,1587685920000,562.3891708967851,1,66600.07030014847,0,3.6285490687062514,1
161,1587685860000,711.8470588235294,1,26268.75470373911,0,0.7122661560203308,0
162,1587685800000,589.7303182579565,1,65912.33100691246,0,3.982849891878681,1
163,1587685740000,526.5397631133671,1,34900.19946263369,0,4.7058576239522125,1
164,1587685680000,525.7210084033613,1,37184.46529842093,0,4.719444996105881,1
165,1587685620000,516.61872909699,1,49079.959349079385,0,4.245698474391858,1
166,1587685560000,591.3878583473862,1,35861.03889561872,0,3.43637091147891,1
167,1587685500000,616.2474747474747,1,58424.50417792537,0,1.6813323698372733,0
168,1587685440000,687.7307692307693,1,99747.5863000171,0,5.143121632185601,1
169,1587685380000,686.5337837837837,1,159548.27499359,1,4.617073076526791,1
170,1587685320000,596.479797979798,1,89578.74676191171,0,5.281242936898575,1
171,1587685260000,735.8034557235421,1,134974.55390490865,0,5.807293958738938,1
172,1587689520000,667.4512396694215,1,34322.36110349775,0,6.827645637973883,1
173,1587689460000,683.1729452054794,1,91077.28664971147,0,4.117590059674021,1
174,1587689400000,607.0454545454545,1,120029.37639323436,0,2.631875926247026,1
175,1587689340000,786.5434782608696,1,27181.57820750102,0,0.3616441210354478,0
176,1587689280000,771.0529010238907,1,25311.224529783212,0,0.26689173265148597,0
177,1587689220000,665.7529411764706,1,24465.099172368355,0,0.3657229477938393,0
178,1587689160000,676.4539363484087,1,58245.987262685,0,1.5333173188466775,0
179,1587689100000,611.5544217687075,1,29569.96674634478,0,0.6771674383820973,0
180,1587689040000,596.0989932885906,1,98300.85478978457,0,0.49186266767065806,0
181,1587688980000,659.9597989949749,1,31946.038268055196,0,0.9087763751999547,0
182,1587688920000,737.1362862010221,1,35986.10987734296,0,0.41733803051702695,0
183,1587688860000,657.7882352941176,1,62406.402693723976,0,1.349192504700267,0
184,1587688800000,629.3622704507512,1,59183.2568913769,0,1.1224421614330888,0
185,1587688740000,694.1107325383305,1,61358.44711224623,0,0.7154153396216967,0
186,1587688680000,669.493265993266,1,48145.485785699704,0,1.030070835749147,0
187,1587688620000,618.9933333333333,1,37174.65786391364,0,1.2593481545908944,0
188,1587688560000,676.2883959044368,1,53099.52906242169,0,1.2460977692740405,0
