#,Timestamp,IBI,GT STRESS,LOOSENESS,REMOVED,MOBILITY,REMOVED
1,1587621540000,907.7929883138564,1,78246.08188578358,0,1.916926794971295,0
2,1587621480000,954.6,1,88691.0753235956,0,1.1372422369499,0
3,1587621300000,857.3501683501684,1,81600.0917953955,0,1.7267545093192607,1
4,1587621240000,786.9765494137354,1,25056.33408325472,0,0.2514089826688437,0
5,1587621180000,781.3305785123966,1,708374.1458529755,1,2.8552119802065286,0
6,1587625140000,930.6794657762938,0,22550.238055650058,0,0.30007255310935127,0
7,1587625080000,1008.4773109243697,0,61209.6288607739,0,0.6599643777063022,0
8,1587625020000,1064.3394957983194,0,103381.79603836032,0,0.631127437639729,0
9,1587624960000,1016.1118530884808,0,45806.804199069215,0,0.2774322651003028,0
10,1587624900000,1087.1157718120805,0,73589.29723392215,0,0.40561670681666484,0
11,1587624840000,1058.4074074074074,0,14651.554319522276,0,0.2751616674663889,0
12,1587624780000,1078.92,0,55762.11663793461,0,0.4638581454340602,0
13,1587624720000,994.5495798319328,0,48984.838504248015,0,0.517114547051609,0
14,1587624660000,1068.1546218487395,0,60067.72169767414,0,0.26826450334747404,0
15,1587624600000,1001.2416666666667,0,60574.5112637874,0,0.35293204393761757,0
16,1587624540000,1027.5615514333895,0,30774.363164565868,0,0.1820216338574375,0
17,1587624480000,1029.8056951423785,0,30514.104335686447,0,0.2499746939971311,0
18,1587624420000,930.1066666666667,0,42363.749453197655,0,0.9379115074997507,0
19,1587624360000,951.5663865546219,0,49257.423858021386,0,0.8985213750996482,0
20,1587624300000,947.3361344537815,0,47073.667563836556,0,1.6257503240700821,0
21,1587624240000,1002.6732348111658,0,15586.703778669355,0,0.26484813138814517,0
22,1587624180000,1070.888252148997,0,21824.172402223776,0,0.312479576171513,0
23,1587624120000,908.9171094580233,0,81719.87393064694,0,1.1915851010695933,0
24,1587624060000,777.0934891485809,0,47900.59995017877,0,0.2881888366221585,0
25,1587624000000,710.1142857142858,0,64918.28545484292,0,0.4371586218162906,0
26,1587623940000,892.1329966329967,0,77404.1272942269,0,1.273127286363062,0
27,1587623880000,967.38,0,38846.92982844965,0,1.9576700770268103,1
28,1587623820000,859.1879194630873,0,49349.983275167586,0,2.5953507367754756,1
29,1587623760000,1039.2235294117647,0,66634.71998938097,0,1.770842488434532,0
30,1587623700000,1079.8816666666667,0,43734.56311708379,0,0.4273745874993949,0
31,1587623640000,1047.0555555555557,0,54808.321056158,0,0.3051842572868765,0
32,1587623580000,1012.8389261744967,0,61625.30714984715,0,0.7889249053269903,0
33,1587623520000,1073.5216666666668,0,29101.755375701505,0,0.2539845798001521,0
34,1587623460000,987.5723905723905,0,9955.302679385824,0,0.18188524435929163,0
35,1587623400000,1007.9431407942238,0,51027.556774884884,0,0.5251614179195514,0
36,1587623340000,1002.8831385642737,0,21385.227767538512,0,0.21063088018430823,0
37,1587623280000,1019.2665985699693,0,31316.839154244746,0,0.8063201935784496,0
38,1587623220000,927.7154882154882,0,71867.56602735748,0,0.33807297647911044,0
39,1587623160000,938.6360601001669,0,55879.6914357784,0,0.7393238974621495,0
40,1587623100000,1051.8942953020135,0,17691.830794295063,0,0.18695351896198,0
41,1587623040000,1003.7954751131222,0,45953.23436878877,0,0.4497402057380378,0
42,1587622980000,901.0539568345324,0,58341.842449165146,0,1.2323135184803764,0
43,1587622860000,1019.3319502074689,0,48077.76428344023,0,0.9436476895826394,0
44,1587622800000,1053.26,0,79131.23559155453,0,1.390804618761878,0
45,1587622740000,987.5622895622896,0,33756.35066001018,0,1.3330074775409926,0
46,1587622680000,1024.9104882459312,0,41034.240894992334,0,0.9173318812219936,0
47,1587622620000,1035.889816360601,0,52825.21693993418,0,0.5064922706851325,0
