#,Timestamp,IBI,GT STRESS,LOOSENESS,REMOVED,MOBILITY,REMOVED
1,1587640054000,616.453154875717,1,14016.709924663852,0,0.3974317127452456,0
2,1587639994000,633.2820809248554,1,25126.67489518128,0,0.9963168827343108,0
3,1587639934000,740.4411214953271,1,37452.748379749995,0,1.6826205204962186,0
4,1587639874000,631.1360153256705,1,17718.77020133824,0,0.39867553321938387,0
5,1587639814000,631.6221837088389,1,17351.4697709083,0,0.12030331968845076,0
6,1587639754000,668.4691588785047,1,14914.103153106393,0,0.1555466750928803,0
7,1587639694000,669.579268292683,1,39653.53690427556,0,0.3836187500501579,0
8,1587643140000,628.0521582733813,1,11965.170824928065,0,0.15270735674941918,0
9,1587643080000,606.0871287128713,1,8019.796991450873,0,0.1409712730694638,0
10,1587643020000,613.0610687022901,1,15376.391001133788,0,0.21761707795577856,0
11,1587642960000,698.8234234234234,1,9886.528872126542,0,0.11714662238329926,0
12,1587642900000,655.2076677316294,1,13836.670057313864,0,0.2928428178687008,0
13,1587642840000,704.1650671785029,1,12129.875623359985,0,0.27444953363034924,0
14,1587642780000,687.6558603491272,1,20557.96998751024,0,0.24486601618953413,0
15,1587642720000,655.0462427745665,1,9764.48793870887,0,0.13903703417187988,0
16,1587642660000,630.0776081424937,1,11975.761276055679,0,0.12143445541133646,0
17,1587642600000,670.75,1,23962.265684931703,0,0.2732488320394277,0
18,1587642540000,632.8432055749129,1,19806.400450556364,0,0.3409523327185224,0
19,1587642480000,697.5378787878788,1,16128.516119531196,0,0.148062463170297,0
20,1587642420000,660.3687050359712,1,47576.8023400282,0,0.4064818145151538,0
21,1587642360000,694.5274302213667,1,112420.3687390495,1,0.5251668120825937,0
22,1587642300000,665.9734848484849,1,57749.8687964768,0,0.6349293269374873,0
23,1587642240000,674.5405405405405,1,13974.621211746178,0,0.11919902520591166,0
24,1587642180000,614.6374781085815,1,9527.001057682863,0,0.13330908051019116,0
25,1587642120000,636.4345351043643,1,29730.502351754603,0,0.328861880589347,0
26,1587642060000,658.090405904059,1,17611.788233870273,0,0.1587917882405139,0
27,1587642000000,814.2407732864675,1,42710.427897634785,0,0.24408147901586388,0
28,1587641940000,767.9138321995465,1,121377.49935979015,1,0.25817463531717616,0
29,1587641880000,637.0992779783394,1,11549.624050158374,0,0.3134091398680506,0
30,1587641820000,727.2556917688266,1,12363.235451298297,0,0.16540513632869477,0
31,1587641760000,752.2485549132948,1,86733.58566155352,1,0.3880990450835342,0
32,1587641700000,701.2148014440434,1,25247.6670393365,0,0.1907934742309682,0
33,1587641640000,743.99375,1,13057.793607821723,0,0.18825672092453385,0
34,1587641580000,639.4789272030652,1,10467.168018769082,0,0.1374989205059923,0
35,1587641520000,720.383363471971,1,84321.65913083163,1,0.18111649503098137,0
