,mean_nni,sdnn,rmssd,nni_50,lf,hf,lf_hf_ratio,ratio_sd2_sd1,sd2,sampen
0,0.29256139582800844,0.6656048730978207,0.6051776546367027,0.41,0.3732379234983159,0.3278975934318039,0.4686791979016627,0.09783487648858308,0.6654348171703449,0.33096281635105856
1,0.22890788856870903,0.33720817733509334,0.44440084727021895,0.48000000000000004,0.26529243821355347,0.27014848956784365,0.32239356306010025,0.01905895611224917,0.3326584361363927,0.7748038782293916
2,0.2747820729826336,0.7111370883294093,0.3876572753698717,0.6599999999999999,0.19623039728658226,0.168896956657114,0.4848114341134684,0.2918918671535225,0.7173312480219103,0.14653797565863222
3,0.3568038238455957,0.6568937629863199,0.3328576226506585,0.48000000000000004,0.10280211101388892,0.08821985631765394,0.47736783947951045,0.32507300870145434,0.6630967225317037,0.13671293623146902
4,0.3193316807839961,0.7377575315344209,0.313958690744771,0.52,0.10445485019175738,0.09777518842641846,0.39193818777195777,0.4135591005450842,0.7457268545237702,0.11942295716127604
5,0.2387907434026666,0.3851607557057489,0.06711445896536407,0.27,0.012811295949783762,0.011432194350602668,0.33578889520509025,0.8063256946129924,0.3906517403796095,0.06258920694517438
6,0.21411548632357058,0.09200020497495282,0.0,0.13,0.000832124871729692,0.0009452858015395037,0.052738280441651186,0.6123034252177884,0.09368429418095822,0.10545325062064956
7,0.17985112563651384,0.5965765237788451,0.4681787348076269,0.9299999999999999,0.2638049192734056,0.26518215389604155,0.334161727469121,0.1492064605238319,0.5985404216829738,0.4380015569669523
8,0.23265761599231438,0.32876262739621154,0.20835782069046005,0.37,0.05848635264908168,0.05729085354182901,0.33931550770013563,0.23658556470246894,0.3310890152054511,0.1122217521686627
9,0.38706376735182,0.8373749789991406,0.26765564310138307,0.8500000000000001,0.09130614822134092,0.08346427460585061,0.41218373680823195,0.5863232321147138,0.8476538448038187,0.0868125739595887
10,0.11993709157164378,0.4579160069121726,0.17930821521521517,0.54,0.06674255091391931,0.062228499423693746,0.38669567713916586,0.437766096514517,0.4631568030836647,0.08629109886363222
11,0.42661060924169747,0.5479136364423699,0.19822800335952961,0.6599999999999999,0.05236150184904214,0.04623361259414683,0.4301938169548296,0.4866373438069687,0.5543943675430152,0.0995575789877782
12,0.3208474979356113,0.22411553684450644,0.07957408380502855,0.24,0.012205166772689506,0.011877214458541358,0.27490563385007316,0.4328193462814957,0.22687893368940007,0.06903059313581052
13,0.30177060642525766,0.776900467371866,0.270734988744807,0.8700000000000001,0.10075488884708414,0.10685674650382175,0.27965345011317955,0.528086506524027,0.7861600332271123,0.0949898356818942
14,0.0998646073893037,0.8509343270921342,0.32213836990738803,1.0,0.15007830384307205,0.15568004108906772,0.3023258780848982,0.48349677666456364,0.860704672328467,0.11564666336935395
15,0.20427207249379964,0.9294009562437963,1.0000000000000002,1.0,1.0,1.0,0.3428754770574953,0.040390099097815046,0.9238720487646213,0.9999999999999999
16,0.46934826563592025,1.0,0.8949438595854183,0.69,0.5753187941601277,0.5900506684776949,0.31851744983520847,0.09476949467029405,1.0,0.5816199426922369
17,0.2562503224877506,0.6642718883819051,0.6369554185412121,0.6499999999999999,0.5292774548239887,0.4440258402356415,0.5204089799955607,0.08142354775028848,0.6630884456203191,0.6810143405295466
18,0.5836615822905749,0.736639257360226,0.7084603400489331,0.44,0.4628858701895497,0.2703608549532862,1.0,0.07809785151952447,0.7352149010729061,0.4554747663649442
19,0.3969668196617786,0.12203575232798944,0.06449195165642078,0.13999999999999999,0.007985427515821352,0.011156835394117545,0.058760006307293056,0.2974116919937429,0.12322523916655978,0.36811571789756087
20,0.3108685691220139,0.08160409108749275,0.041114278634393445,0.12,0.005823313895743577,0.0065327845537940165,0.1508364883597687,0.3041128828770214,0.08247280365334983,0.3980741118080734
